date,facility_id,customer_id,sanction_limit_inr,drawing_power_inr,outstanding_inr,available_limit_inr,utilization_pct,over_limit_flag,days_over_85_pct_rolling_30,interest_serviced_flag,utilization_reason_tag,dp_shortfall_inr,source_system
2026-01-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53407.29,246592.71,17.8,N,0,,Convenience use,,
2026-01-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57149.61,242850.39,19.0,N,0,,Convenience use,,
2026-01-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55003.42,244996.58,18.3,N,0,,Convenience use,,
2026-01-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57776.24,242223.76,19.3,N,0,,Convenience use,,
2026-01-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56420.73,243579.27,18.8,N,0,,Convenience use,,
2026-01-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55821.99,244178.01,18.6,N,0,,Convenience use,,
2026-01-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53086.89,246913.11,17.7,N,0,,Convenience use,,
2026-01-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53209.81,246790.19,17.7,N,0,,Convenience use,,
2026-01-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53846.91,246153.09,17.9,N,0,,Convenience use,,
2026-02-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54716.28,245283.72,18.2,N,0,,Convenience use,,
2026-02-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52462.99,247537.01,17.5,N,0,,Convenience use,,
2026-02-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55812.93,244187.07,18.6,N,0,,Convenience use,,
2026-02-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56299.81,243700.19,18.8,N,0,,Convenience use,,
2026-02-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56133.04,243866.96,18.7,N,0,,Convenience use,,
2026-02-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52879.11,247120.89,17.6,N,0,,Convenience use,,
2026-02-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54809.28,245190.72,18.3,N,0,,Convenience use,,
2026-02-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55522.21,244477.79,18.5,N,0,,Convenience use,,
2026-02-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54778.73,245221.27,18.3,N,0,,Convenience use,,
2026-02-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55253.23,244746.77,18.4,N,0,,Convenience use,,
2026-02-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57088.79,242911.21,19.0,N,0,,Convenience use,,
2026-02-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55828.42,244171.58,18.6,N,0,,Convenience use,,
2026-02-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56966.45,243033.55,19.0,N,0,,Convenience use,,
2026-02-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52213.67,247786.33,17.4,N,0,,Convenience use,,
2026-02-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57305.69,242694.31,19.1,N,0,,Convenience use,,
2026-02-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57099.07,242900.93,19.0,N,0,,Convenience use,,
2026-02-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54804.34,245195.66,18.3,N,0,,Convenience use,,
2026-02-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56967.91,243032.09,19.0,N,0,,Convenience use,,
2026-02-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54634.74,245365.26,18.2,N,0,,Convenience use,,
2026-02-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55277.18,244722.82,18.4,N,0,,Convenience use,,
2026-02-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53916.97,246083.03,18.0,N,0,,Convenience use,,
2026-02-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52328.34,247671.66,17.4,N,0,,Convenience use,,
2026-02-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56122.36,243877.64,18.7,N,0,,Convenience use,,
2026-02-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52179.41,247820.59,17.4,N,0,,Convenience use,,
2026-02-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55551.96,244448.04,18.5,N,0,,Convenience use,,
2026-02-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52130.98,247869.02,17.4,N,0,,Convenience use,,
2026-02-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54332.0,245668.0,18.1,N,0,,Convenience use,,
2026-02-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52088.88,247911.12,17.4,N,0,,Convenience use,,
2026-03-01,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53001.76,246998.24,17.7,N,0,,Convenience use,,
2026-03-02,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54433.58,245566.42,18.1,N,0,,Convenience use,,
2026-03-03,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55155.92,244844.08,18.4,N,0,,Convenience use,,
2026-03-04,FAC-C1-CC-001,CTB-RTL-003,300000,300000,51614.22,248385.78,17.2,N,0,,Convenience use,,
2026-03-05,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57642.32,242357.68,19.2,N,0,,Convenience use,,
2026-03-06,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56107.22,243892.78,18.7,N,0,,Convenience use,,
2026-03-07,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53335.71,246664.29,17.8,N,0,,Convenience use,,
2026-03-08,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54932.53,245067.47,18.3,N,0,,Convenience use,,
2026-03-09,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57243.49,242756.51,19.1,N,0,,Convenience use,,
2026-03-10,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53942.18,246057.82,18.0,N,0,,Convenience use,,
2026-03-11,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54138.31,245861.69,18.0,N,0,,Convenience use,,
2026-03-12,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57782.29,242217.71,19.3,N,0,,Convenience use,,
2026-03-13,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55075.16,244924.84,18.4,N,0,,Convenience use,,
2026-03-14,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55070.43,244929.57,18.4,N,0,,Convenience use,,
2026-03-15,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54387.86,245612.14,18.1,N,0,,Convenience use,,
2026-03-16,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53801.78,246198.22,17.9,N,0,,Convenience use,,
2026-03-17,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55819.59,244180.41,18.6,N,0,,Convenience use,,
2026-03-18,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52504.03,247495.97,17.5,N,0,,Convenience use,,
2026-03-19,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53916.75,246083.25,18.0,N,0,,Convenience use,,
2026-03-20,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52042.25,247957.75,17.3,N,0,,Convenience use,,
2026-03-21,FAC-C1-CC-001,CTB-RTL-003,300000,300000,56797.53,243202.47,18.9,N,0,,Convenience use,,
2026-03-22,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54605.28,245394.72,18.2,N,0,,Convenience use,,
2026-03-23,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55835.03,244164.97,18.6,N,0,,Convenience use,,
2026-03-24,FAC-C1-CC-001,CTB-RTL-003,300000,300000,57480.66,242519.34,19.2,N,0,,Convenience use,,
2026-03-25,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55610.54,244389.46,18.5,N,0,,Convenience use,,
2026-03-26,FAC-C1-CC-001,CTB-RTL-003,300000,300000,53874.75,246125.25,18.0,N,0,,Convenience use,,
2026-03-27,FAC-C1-CC-001,CTB-RTL-003,300000,300000,55787.52,244212.48,18.6,N,0,,Convenience use,,
2026-03-28,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54284.17,245715.83,18.1,N,0,,Convenience use,,
2026-03-29,FAC-C1-CC-001,CTB-RTL-003,300000,300000,52303.12,247696.88,17.4,N,0,,Convenience use,,
2026-03-30,FAC-C1-CC-001,CTB-RTL-003,300000,300000,51884.45,248115.55,17.3,N,0,,Convenience use,,
2026-03-31,FAC-C1-CC-001,CTB-RTL-003,300000,300000,54536.65,245463.35,18.2,N,0,Y,Convenience use,,
2025-04-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,194429.58,105570.42,64.8,N,0,,Paying down,,
2025-04-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192517.25,107482.75,64.2,N,0,,Paying down,,
2025-04-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195884.98,104115.02,65.3,N,0,,Paying down,,
2025-04-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195887.76,104112.24,65.3,N,0,,Paying down,,
2025-04-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,194632.03,105367.97,64.9,N,0,,Paying down,,
2025-04-06,FAC-C2-CC-001,CTB-RTL-004,300000,300000,197225.81,102774.19,65.7,N,0,,Paying down,,
2025-04-07,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192070.93,107929.07,64.0,N,0,,Paying down,,
2025-04-08,FAC-C2-CC-001,CTB-RTL-004,300000,300000,197545.09,102454.91,65.8,N,0,,Paying down,,
2025-04-09,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195477.52,104522.48,65.2,N,0,,Paying down,,
2025-04-10,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192226.18,107773.82,64.1,N,0,,Paying down,,
2025-04-11,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195250.59,104749.41,65.1,N,0,,Paying down,,
2025-04-12,FAC-C2-CC-001,CTB-RTL-004,300000,300000,196369.1,103630.9,65.5,N,0,,Paying down,,
2025-04-13,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191290.81,108709.19,63.8,N,0,,Paying down,,
2025-04-14,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195002.47,104997.53,65.0,N,0,,Paying down,,
2025-04-15,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192761.18,107238.82,64.3,N,0,,Paying down,,
2025-04-16,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195218.83,104781.17,65.1,N,0,,Paying down,,
2025-04-17,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191319.84,108680.16,63.8,N,0,,Paying down,,
2025-04-18,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192438.81,107561.19,64.1,N,0,,Paying down,,
2025-04-19,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192029.94,107970.06,64.0,N,0,,Paying down,,
2025-04-20,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193114.72,106885.28,64.4,N,0,,Paying down,,
2025-04-21,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193070.91,106929.09,64.4,N,0,,Paying down,,
2025-04-22,FAC-C2-CC-001,CTB-RTL-004,300000,300000,197125.56,102874.44,65.7,N,0,,Paying down,,
2025-04-23,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193109.89,106890.11,64.4,N,0,,Paying down,,
2025-04-24,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193920.21,106079.79,64.6,N,0,,Paying down,,
2025-04-25,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190397.55,109602.45,63.5,N,0,,Paying down,,
2025-04-26,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195088.51,104911.49,65.0,N,0,,Paying down,,
2025-04-27,FAC-C2-CC-001,CTB-RTL-004,300000,300000,196276.42,103723.58,65.4,N,0,,Paying down,,
2025-04-28,FAC-C2-CC-001,CTB-RTL-004,300000,300000,196322.55,103677.45,65.4,N,0,,Paying down,,
2025-04-29,FAC-C2-CC-001,CTB-RTL-004,300000,300000,196599.05,103400.95,65.5,N,0,,Paying down,,
2025-04-30,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193743.62,106256.38,64.6,N,0,,Paying down,,
2025-05-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189796.62,110203.38,63.3,N,0,,Paying down,,
2025-05-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,196411.12,103588.88,65.5,N,0,,Paying down,,
2025-05-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193210.1,106789.9,64.4,N,0,,Paying down,,
2025-05-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195104.81,104895.19,65.0,N,0,,Paying down,,
2025-05-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191094.21,108905.79,63.7,N,0,,Paying down,,
2025-05-06,FAC-C2-CC-001,CTB-RTL-004,300000,300000,195588.1,104411.9,65.2,N,0,,Paying down,,
2025-05-07,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191603.72,108396.28,63.9,N,0,,Paying down,,
2025-05-08,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189243.42,110756.58,63.1,N,0,,Paying down,,
2025-05-09,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190966.68,109033.32,63.7,N,0,,Paying down,,
2025-05-10,FAC-C2-CC-001,CTB-RTL-004,300000,300000,194536.97,105463.03,64.8,N,0,,Paying down,,
2025-05-11,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190405.68,109594.32,63.5,N,0,,Paying down,,
2025-05-12,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191662.31,108337.69,63.9,N,0,,Paying down,,
2025-05-13,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193053.77,106946.23,64.4,N,0,,Paying down,,
2025-05-14,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191966.61,108033.39,64.0,N,0,,Paying down,,
2025-05-15,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189667.93,110332.07,63.2,N,0,,Paying down,,
2025-05-16,FAC-C2-CC-001,CTB-RTL-004,300000,300000,194162.0,105838.0,64.7,N,0,,Paying down,,
2025-05-17,FAC-C2-CC-001,CTB-RTL-004,300000,300000,193965.16,106034.84,64.7,N,0,,Paying down,,
2025-05-18,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192541.56,107458.44,64.2,N,0,,Paying down,,
2025-05-19,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190661.46,109338.54,63.6,N,0,,Paying down,,
2025-05-20,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187924.71,112075.29,62.6,N,0,,Paying down,,
2025-05-21,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191685.42,108314.58,63.9,N,0,,Paying down,,
2025-05-22,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192129.28,107870.72,64.0,N,0,,Paying down,,
2025-05-23,FAC-C2-CC-001,CTB-RTL-004,300000,300000,194032.0,105968.0,64.7,N,0,,Paying down,,
2025-05-24,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188914.65,111085.35,63.0,N,0,,Paying down,,
2025-05-25,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189247.62,110752.38,63.1,N,0,,Paying down,,
2025-05-26,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191439.23,108560.77,63.8,N,0,,Paying down,,
2025-05-27,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190077.32,109922.68,63.4,N,0,,Paying down,,
2025-05-28,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188366.7,111633.3,62.8,N,0,,Paying down,,
2025-05-29,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190001.18,109998.82,63.3,N,0,,Paying down,,
2025-05-30,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189303.24,110696.76,63.1,N,0,,Paying down,,
2025-05-31,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188160.09,111839.91,62.7,N,0,,Paying down,,
2025-06-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,186973.58,113026.42,62.3,N,0,,Paying down,,
2025-06-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188155.11,111844.89,62.7,N,0,,Paying down,,
2025-06-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189453.91,110546.09,63.2,N,0,,Paying down,,
2025-06-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187458.23,112541.77,62.5,N,0,,Paying down,,
2025-06-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,192413.68,107586.32,64.1,N,0,,Paying down,,
2025-06-06,FAC-C2-CC-001,CTB-RTL-004,300000,300000,186541.69,113458.31,62.2,N,0,,Paying down,,
2025-06-07,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188692.22,111307.78,62.9,N,0,,Paying down,,
2025-06-08,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187946.05,112053.95,62.6,N,0,,Paying down,,
2025-06-09,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189614.06,110385.94,63.2,N,0,,Paying down,,
2025-06-10,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188393.72,111606.28,62.8,N,0,,Paying down,,
2025-06-11,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189360.23,110639.77,63.1,N,0,,Paying down,,
2025-06-12,FAC-C2-CC-001,CTB-RTL-004,300000,300000,191242.88,108757.12,63.7,N,0,,Paying down,,
2025-06-13,FAC-C2-CC-001,CTB-RTL-004,300000,300000,186864.97,113135.03,62.3,N,0,,Paying down,,
2025-06-14,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190875.56,109124.44,63.6,N,0,,Paying down,,
2025-06-15,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187116.01,112883.99,62.4,N,0,,Paying down,,
2025-06-16,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190209.53,109790.47,63.4,N,0,,Paying down,,
2025-06-17,FAC-C2-CC-001,CTB-RTL-004,300000,300000,190674.95,109325.05,63.6,N,0,,Paying down,,
2025-06-18,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188984.75,111015.25,63.0,N,0,,Paying down,,
2025-06-19,FAC-C2-CC-001,CTB-RTL-004,300000,300000,189899.86,110100.14,63.3,N,0,,Paying down,,
2025-06-20,FAC-C2-CC-001,CTB-RTL-004,300000,300000,184192.8,115807.2,61.4,N,0,,Paying down,,
2025-06-21,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187123.35,112876.65,62.4,N,0,,Paying down,,
2025-06-22,FAC-C2-CC-001,CTB-RTL-004,300000,300000,183998.67,116001.33,61.3,N,0,,Paying down,,
2025-06-23,FAC-C2-CC-001,CTB-RTL-004,300000,300000,186772.84,113227.16,62.3,N,0,,Paying down,,
2025-06-24,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187608.37,112391.63,62.5,N,0,,Paying down,,
2025-06-25,FAC-C2-CC-001,CTB-RTL-004,300000,300000,185471.28,114528.72,61.8,N,0,,Paying down,,
2025-06-26,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187179.16,112820.84,62.4,N,0,,Paying down,,
2025-06-27,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187512.15,112487.85,62.5,N,0,,Paying down,,
2025-06-28,FAC-C2-CC-001,CTB-RTL-004,300000,300000,183269.43,116730.57,61.1,N,0,,Paying down,,
2025-06-29,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187603.28,112396.72,62.5,N,0,,Paying down,,
2025-06-30,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181984.16,118015.84,60.7,N,0,,Paying down,,
2025-07-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,186442.96,113557.04,62.1,N,0,,Paying down,,
2025-07-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187582.07,112417.93,62.5,N,0,,Paying down,,
2025-07-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,185388.85,114611.15,61.8,N,0,,Paying down,,
2025-07-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,188203.09,111796.91,62.7,N,0,,Paying down,,
2025-07-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181489.95,118510.05,60.5,N,0,,Paying down,,
2025-07-06,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181873.39,118126.61,60.6,N,0,,Paying down,,
2025-07-07,FAC-C2-CC-001,CTB-RTL-004,300000,300000,187050.1,112949.9,62.4,N,0,,Paying down,,
2025-07-08,FAC-C2-CC-001,CTB-RTL-004,300000,300000,185006.97,114993.03,61.7,N,0,,Paying down,,
2025-07-09,FAC-C2-CC-001,CTB-RTL-004,300000,300000,185540.25,114459.75,61.8,N,0,,Paying down,,
2025-07-10,FAC-C2-CC-001,CTB-RTL-004,300000,300000,182204.63,117795.37,60.7,N,0,,Paying down,,
2025-07-11,FAC-C2-CC-001,CTB-RTL-004,300000,300000,183954.28,116045.72,61.3,N,0,,Paying down,,
2025-07-12,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181876.9,118123.1,60.6,N,0,,Paying down,,
2025-07-13,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180164.99,119835.01,60.1,N,0,,Paying down,,
2025-07-14,FAC-C2-CC-001,CTB-RTL-004,300000,300000,184299.9,115700.1,61.4,N,0,,Paying down,,
2025-07-15,FAC-C2-CC-001,CTB-RTL-004,300000,300000,182611.64,117388.36,60.9,N,0,,Paying down,,
2025-07-16,FAC-C2-CC-001,CTB-RTL-004,300000,300000,184075.23,115924.77,61.4,N,0,,Paying down,,
2025-07-17,FAC-C2-CC-001,CTB-RTL-004,300000,300000,182832.77,117167.23,60.9,N,0,,Paying down,,
2025-07-18,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179933.12,120066.88,60.0,N,0,,Paying down,,
2025-07-19,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179537.47,120462.53,59.8,N,0,,Paying down,,
2025-07-20,FAC-C2-CC-001,CTB-RTL-004,300000,300000,178745.89,121254.11,59.6,N,0,,Paying down,,
2025-07-21,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179999.12,120000.88,60.0,N,0,,Paying down,,
2025-07-22,FAC-C2-CC-001,CTB-RTL-004,300000,300000,184481.49,115518.51,61.5,N,0,,Paying down,,
2025-07-23,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179014.89,120985.11,59.7,N,0,,Paying down,,
2025-07-24,FAC-C2-CC-001,CTB-RTL-004,300000,300000,182316.09,117683.91,60.8,N,0,,Paying down,,
2025-07-25,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180425.79,119574.21,60.1,N,0,,Paying down,,
2025-07-26,FAC-C2-CC-001,CTB-RTL-004,300000,300000,176962.62,123037.38,59.0,N,0,,Paying down,,
2025-07-27,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180646.38,119353.62,60.2,N,0,,Paying down,,
2025-07-28,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180541.55,119458.45,60.2,N,0,,Paying down,,
2025-07-29,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180479.15,119520.85,60.2,N,0,,Paying down,,
2025-07-30,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181313.25,118686.75,60.4,N,0,,Paying down,,
2025-07-31,FAC-C2-CC-001,CTB-RTL-004,300000,300000,177275.89,122724.11,59.1,N,0,,Paying down,,
2025-08-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,181209.04,118790.96,60.4,N,0,,Paying down,,
2025-08-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,176263.69,123736.31,58.8,N,0,,Paying down,,
2025-08-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179621.15,120378.85,59.9,N,0,,Paying down,,
2025-08-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180076.62,119923.38,60.0,N,0,,Paying down,,
2025-08-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,177448.4,122551.6,59.1,N,0,,Paying down,,
2025-08-06,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180783.96,119216.04,60.3,N,0,,Paying down,,
2025-08-07,FAC-C2-CC-001,CTB-RTL-004,300000,300000,180487.83,119512.17,60.2,N,0,,Paying down,,
2025-08-08,FAC-C2-CC-001,CTB-RTL-004,300000,300000,177972.51,122027.49,59.3,N,0,,Paying down,,
2025-08-09,FAC-C2-CC-001,CTB-RTL-004,300000,300000,174851.44,125148.56,58.3,N,0,,Paying down,,
2025-08-10,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179593.82,120406.18,59.9,N,0,,Paying down,,
2025-08-11,FAC-C2-CC-001,CTB-RTL-004,300000,300000,179823.23,120176.77,59.9,N,0,,Paying down,,
2025-08-12,FAC-C2-CC-001,CTB-RTL-004,300000,300000,173208.1,126791.9,57.7,N,0,,Paying down,,
2025-08-13,FAC-C2-CC-001,CTB-RTL-004,300000,300000,178953.93,121046.07,59.7,N,0,,Paying down,,
2025-08-14,FAC-C2-CC-001,CTB-RTL-004,300000,300000,175794.93,124205.07,58.6,N,0,,Paying down,,
2025-08-15,FAC-C2-CC-001,CTB-RTL-004,300000,300000,176611.19,123388.81,58.9,N,0,,Paying down,,
2025-08-16,FAC-C2-CC-001,CTB-RTL-004,300000,300000,176291.77,123708.23,58.8,N,0,,Paying down,,
2025-08-17,FAC-C2-CC-001,CTB-RTL-004,300000,300000,178315.92,121684.08,59.4,N,0,,Paying down,,
2025-08-18,FAC-C2-CC-001,CTB-RTL-004,300000,300000,177608.59,122391.41,59.2,N,0,,Paying down,,
2025-08-19,FAC-C2-CC-001,CTB-RTL-004,300000,300000,171462.27,128537.73,57.2,N,0,,Paying down,,
2025-08-20,FAC-C2-CC-001,CTB-RTL-004,300000,300000,176146.89,123853.11,58.7,N,0,,Paying down,,
2025-08-21,FAC-C2-CC-001,CTB-RTL-004,300000,300000,171941.84,128058.16,57.3,N,0,,Paying down,,
2025-08-22,FAC-C2-CC-001,CTB-RTL-004,300000,300000,173212.77,126787.23,57.7,N,0,,Paying down,,
2025-08-23,FAC-C2-CC-001,CTB-RTL-004,300000,300000,174106.36,125893.64,58.0,N,0,,Paying down,,
2025-08-24,FAC-C2-CC-001,CTB-RTL-004,300000,300000,170881.35,129118.65,57.0,N,0,,Paying down,,
2025-08-25,FAC-C2-CC-001,CTB-RTL-004,300000,300000,172246.62,127753.38,57.4,N,0,,Paying down,,
2025-08-26,FAC-C2-CC-001,CTB-RTL-004,300000,300000,172283.31,127716.69,57.4,N,0,,Paying down,,
2025-08-27,FAC-C2-CC-001,CTB-RTL-004,300000,300000,170122.57,129877.43,56.7,N,0,,Paying down,,
2025-08-28,FAC-C2-CC-001,CTB-RTL-004,300000,300000,174877.01,125122.99,58.3,N,0,,Paying down,,
2025-08-29,FAC-C2-CC-001,CTB-RTL-004,300000,300000,173153.8,126846.2,57.7,N,0,,Paying down,,
2025-08-30,FAC-C2-CC-001,CTB-RTL-004,300000,300000,171499.55,128500.45,57.2,N,0,,Paying down,,
2025-08-31,FAC-C2-CC-001,CTB-RTL-004,300000,300000,174940.44,125059.56,58.3,N,0,,Paying down,,
2025-09-01,FAC-C2-CC-001,CTB-RTL-004,300000,300000,173931.22,126068.78,58.0,N,0,,Paying down,,
2025-09-02,FAC-C2-CC-001,CTB-RTL-004,300000,300000,174944.3,125055.7,58.3,N,0,,Paying down,,
2025-09-03,FAC-C2-CC-001,CTB-RTL-004,300000,300000,171095.58,128904.42,57.0,N,0,,Paying down,,
2025-09-04,FAC-C2-CC-001,CTB-RTL-004,300000,300000,172837.63,127162.37,57.6,N,0,,Paying down,,
2025-09-05,FAC-C2-CC-001,CTB-RTL-004,300000,300000,168989.75,131010.25,56.3,N,0,,Paying down,,
